min_resting_heartrate,avg_resting_heartrate,max_resting_heartrate,min_active_heartrate,avg_active_heartrate,max_active_heartrate,min_bmi,avg_bmi,max_bmi,min_vo2,avg_vo2,max_vo2,min_workout_minutes,avg_workout_minutes,max_workout_minutes,min_steps,avg_steps,max_steps,as_x_aah,bmi_change,steps_change,workout_minutes_change,var_workout_minutes,var_steps,lifestyle
32.85102451,53.9961097,74.01764493,100.2082922,109.9598404,99.94796711,16.72818291,18.64733242,20.56385003,37.7269003,38.821884,40.02764077,0,35.77708137,9.856912457,10013,13505.30411,9943,1485041.085,3.835667122,-70,9.856912457,278.2075863,1.34E+07,Cardio Enthusiast
33.09345079,52.44417122,68.7663324,100.0001296,107.1794591,99.98304974,21.07403188,23.42450295,26.56641235,34.37198348,35.67382533,36.73101474,0,31.8208719,9.790513135,10007,12806.25753,9913,1372567.755,5.492380464,-94,9.790513135,194.5658904,1.05E+07,Cardio Enthusiast
31.69722192,54.47235198,74.80235256,100.0516138,99.35687844,99.96935349,17.7556788,19.99477016,22.14395147,36.30824425,37.46825818,38.47852207,0,35.08435253,9.061370221,10006,13320.3863,9989,1323472.003,4.388272672,-17,9.061370221,234.6431379,1.23E+07,Cardio Enthusiast
44.23532626,60.42256176,78.89107162,101.0817582,119.9613164,143.0326705,22.93181715,26.11393534,29.14209137,30.9667769,31.75367868,32.52752491,0,26.96380888,9.971452706,10010,11735.73425,9959,1407834.13,6.210274226,-51,9.971452706,149.7417945,8220492.886,Cardio Enthusiast
50.87801354,69.75822906,89.62675209,108.4921448,134.3067675,156.8886559,30.6041965,34.23519433,37.85832236,23.51610246,24.24837265,24.88547138,10.68324609,31.13838145,54.95574836,10081,6872.158904,9852,922977.4479,7.254125865,-229,44.27250226,57.21845804,1181530.868,Weight Trainer
29.24803172,52.72219489,73.8574773,100.0775416,111.6409344,98.93700118,16.99302776,19.57242186,22.32694214,36.84396819,38.02749371,39.00587357,0,50.17544113,99.4953635,10001,11682.19726,9962,1304211.418,5.333914384,-39,99.4953635,955.9465454,1.19E+07,Athlete
42.07153536,60.12761602,79.37889509,100.3450405,109.5601247,99.61525739,21.39031572,24.27234675,27.31484958,32.13281491,33.00945987,33.95193913,0,30.20369842,9.984500209,10000,12232.28493,9984,1340170.663,5.92453386,-16,9.984500209,169.3447047,9168416.231,Cardio Enthusiast
38.57151963,59.4818916,75.27806805,100.5853449,123.9594513,142.693998,26.79525549,29.72977613,32.87835875,28.6415269,29.47091649,30.3716812,0,35.12278643,93.25526943,10034,10164.30959,9994,1259962.239,6.08310325,-40,93.25526943,421.3481779,5811702.893,Athlete
36.81314525,56.88593367,77.40979895,100.2611688,112.6400549,99.9282146,19.64588139,21.74663419,24.33756966,34.41202829,35.40659246,36.65003443,0,47.82059643,99.85614615,10001,11286.70137,9993,1271334.662,4.691688262,-8,99.85614615,819.9223148,1.02E+07,Athlete
40.93492114,63.08843412,82.01870063,107.0670529,126.0990583,145.2077649,25.36933951,28.79558247,32.51509877,28.77158957,29.70250575,30.70617216,12.21365679,36.89885605,9.378736062,10287,7044.219178,9756,888269.405,7.145759257,-531,-2.834920731,76.47007803,1361234.56,Weight Trainer
34.62440884,51.81403406,74.84566435,100.241262,114.1391837,99.45160714,17.62849642,19.70735616,21.8792801,37.67943923,38.83057077,39.99835708,0,35.5684926,9.758185312,10014,13219.02466,9999,1508808.684,4.25078368,-15,9.758185312,252.5402294,1.18E+07,Cardio Enthusiast
36.59431467,59.05038854,79.36029711,101.1598145,115.9732816,97.57051239,21.17604643,23.80428191,26.20026795,33.73968335,34.92133078,36.14259562,13.91537619,41.48753849,75.51096381,10118,7214.049315,9915,836636.9726,5.024221525,-203,61.59558761,97.02246039,1353935.822,Weight Trainer
30.02317882,54.62097547,79.06158841,100.0813306,104.4547683,99.99281856,19.44314442,21.54231904,24.13423512,34.93375056,35.75870279,36.6487605,0,47.441768,99.8127382,10007,11345.32055,9979,1185072.83,4.691090696,-28,99.8127382,741.600694,9126279.489,Athlete
35.75245157,53.70621418,73.71591394,109.562505,128.1230858,146.9241346,19.38109265,21.4646381,23.66419723,36.95602851,38.06735334,39.38756911,0,47.13797042,99.62364608,10008,11158.56164,9970,1429669.351,4.283104576,-38,99.62364608,878.6164364,1.02E+07,Athlete
44.68478357,63.85453518,89.94019377,105.1439454,124.3440333,147.0605487,26.6413684,29.81651105,33.57808956,28.27896872,29.03719832,29.71776706,0,35.41511775,93.9675204,10010,10107.2,9958,1256770.013,6.936721155,-52,93.9675204,457.8474062,5211315.563,Athlete
37.37743605,57.65786535,78.43791259,100.5629791,120.3750397,141.8905077,21.28029701,24.40358673,27.36717791,31.42271919,32.53932066,33.71682416,0,42.08318637,98.40288879,10088,10721.64658,9987,1290618.632,6.086880896,-101,98.40288879,692.0146539,8377832.76,Athlete
31.42324417,54.72651414,72.96256177,101.7343773,120.623482,99.13315342,20.45369617,23.58030453,26.25049868,33.9549852,35.11103479,36.24586607,0,31.64760179,9.954517151,10115,12614.98082,9941,1521662.912,5.796802509,-174,9.954517151,198.3021875,1.05E+07,Cardio Enthusiast
42.43505841,58.02327833,79.93849816,111.3149064,129.5870014,155.0227345,22.21295412,24.58139755,27.92724589,34.25438478,35.29964056,36.25514387,0,43.8309757,95.74720437,10023,10964.40548,9996,1420844.428,5.714291777,-27,95.74720437,635.1251818,7186212.992,Athlete
38.94534187,63.75447827,85.10110993,116.4986255,136.3761828,153.9023799,26.20285158,30.04420522,33.21960263,29.33625949,30.32743881,31.17673599,0,34.33886685,97.55028456,10005,10050.56712,9952,1370657.98,7.016751044,-53,97.55028456,451.0078855,5698381.719,Athlete
36.50139972,55.21727743,72.06143171,100.1452428,113.3794206,99.63606264,20.21157528,22.84735325,25.30672495,33.96042885,35.17943992,36.39994962,0,31.44637337,9.888660582,10014,12678.81096,9977,1437516.24,5.095149669,-37,9.888660582,180.0019491,9874318.011,Cardio Enthusiast
33.62787525,54.28835277,71.58238018,100.0712817,112.6691604,99.78984148,17.01769162,19.60167548,21.74229581,37.67585619,38.62881375,40.04671222,0,50.18233209,99.46334529,10000,11495.82466,9956,1295224.912,4.724604193,-44,99.46334529,919.7330307,1.03E+07,Athlete
37.83256223,56.03588561,76.13506514,100.1351814,107.4757532,99.97473823,19.1833971,21.29298689,23.75862304,34.50588268,35.64143127,36.67009615,0,32.59063404,9.305602759,10005,12840.32877,9959,1380024.005,4.575225933,-46,9.305602759,224.5057979,1.21E+07,Cardio Enthusiast
38.34683389,57.82445444,77.21141831,100.0765999,108.7075417,99.85440883,20.52007701,22.74697519,25.33682189,34.13543747,35.02312449,36.16955339,0,29.7525133,9.593999683,10005,12496.39726,9999,1358452.627,4.816744876,-6,9.593999683,215.7337626,1.04E+07,Cardio Enthusiast
38.158499,55.3626982,71.6915959,100.0397515,112.461324,99.34959542,18.76076217,20.79908178,23.04562435,36.34514607,37.31066175,38.3895845,0,34.31899637,9.659918814,10009,13189.13425,9947,1483267.499,4.284862177,-62,9.659918814,231.6641416,1.13E+07,Cardio Enthusiast
38.79487987,62.30198218,78.23762698,104.8345538,128.7608209,149.2726919,21.58573982,24.5609464,27.09367954,31.33507486,32.14740967,33.17546353,0,39.53791279,96.68093138,10001,10575.13973,9961,1361663.672,5.507939718,-40,96.68093138,651.1009086,7412958.542,Athlete
41.44614335,62.05809624,81.24101575,105.9696268,125.8908463,145.7203155,24.65926147,27.39758309,30.18915441,30.25794415,31.04526482,31.98900393,0,38.28525371,9.444521053,10001,10542.25479,9973,1327173.378,5.529892941,-28,9.444521053,501.2531215,6848085.357,Athlete
46.69289235,65.92411273,85.77974164,108.7242375,131.8067144,156.3247389,29.16931061,32.78585803,36.12892576,27.27533097,28.03448821,28.77001484,0,32.35016684,9.958716614,10001,9856.630137,9987,1299170.033,6.959615148,-14,9.958716614,413.0171054,5287059.45,Athlete
44.59685768,63.43213272,85.2325229,108.2058598,128.4171509,149.6805169,26.02171353,29.43854988,32.68735231,27.81581336,28.809184,29.72543909,11.56280628,35.11942271,58.53552159,10047,7034.375342,9797,903334.4395,6.665638774,-250,46.97271531,76.90118706,1090595.232,Weight Trainer
37.43136858,57.75708563,76.6607513,108.816085,127.5782735,150.1601994,21.4006747,24.56624377,27.45409365,32.89797878,33.69405995,34.57173619,12.90703819,40.18863949,9.966418161,10396,7251.890411,9788,925183.6582,6.053418947,-608,-2.940620033,111.8001667,1355794.799,Weight Trainer
44.01926572,63.96699762,83.039238,113.3833545,131.2559802,147.0851523,26.98972017,30.88873993,34.96797856,27.04936983,27.96293324,28.73987303,0,34.77343634,94.87803432,10032,10248.5726,9997,1345186.443,7.978258385,-35,94.87803432,438.7312194,6193745.237,Athlete
40.32060462,61.78684694,81.47748759,101.458947,118.9242566,139.4494329,27.00135862,30.00543997,33.46519668,30.07184649,31.02712992,32.08526357,0,38.16897357,92.5118553,10052,10403.03836,9970,1237173.603,6.463838062,-82,92.5118553,430.6361646,5859877.993,Athlete
42.06754821,63.26480114,83.93751936,104.7198783,122.6106178,141.3987628,24.35396461,27.82997795,30.81692595,30.24405818,31.07890961,31.89875699,11.26283416,36.34366321,66.36237907,4165,7010.778082,9703,859595.8318,6.462961339,5538,55.09954491,82.29192839,1128553.91,Weight Trainer
33.39239065,55.62611638,79.57110683,101.9036555,124.9288693,141.5228434,20.68955382,23.16065185,25.65201926,37.4013899,38.53060398,39.67095129,0,42.84178672,99.28494315,10000,10809.86849,9968,1350464.648,4.962465444,-32,99.28494315,724.6973,8205904.481,Athlete
36.71976279,57.83532497,82.65524663,113.9079655,131.0152479,157.7001804,19.87023762,22.00259945,24.19082438,35.63133126,36.61937322,37.51417553,0,46.1811982,99.37577599,10004,11235.70959,9980,1472049.277,4.320586755,-24,99.37577599,706.1257579,8364604.644,Athlete
26.71418328,52.03668988,72.07703998,117.1017739,134.642533,155.3080964,16.02033598,17.87229729,19.92365826,39.26968026,40.31938629,41.2165374,101.9378629,52.27260872,98.71457049,10030,7601.934247,9813,1023543.682,3.903322285,-217,-3.223292403,204.0610851,1462031.442,Weight Trainer
37.07152933,53.88189515,73.94033776,102.9989381,120.7973886,143.0512274,18.0217644,20.63932354,22.75556629,37.29695896,38.28044782,39.37911618,0,34.45709378,9.871509401,10028,13264.70685,9938,1602341.948,4.73380189,-90,9.871509401,208.0886297,1.03E+07,Cardio Enthusiast
37.5187904,55.4538233,75.07073406,100.1680738,111.0032086,99.90435691,21.0215873,24.07789765,27.02888768,36.23881147,37.30612195,38.43668223,0,29.10120011,9.829061835,10004,12321.89041,9976,1367769.372,6.007300379,-28,9.829061835,175.6078473,9556140.536,Cardio Enthusiast
41.92953554,62.29819571,83.7897488,100.2943841,118.812253,97.65068364,24.22355682,27.84086272,31.08511385,29.54196423,30.54300443,31.72227246,0,35.90721069,9.786495469,10001,10379.40274,9988,1233200.224,6.861557039,-13,9.786495469,440.4952256,6388063.342,Athlete
43.01967224,64.08072768,81.75017164,104.1601943,120.6185953,99.57209965,26.56140576,30.16045578,33.42628094,28.92488423,29.86769305,30.86000244,0,35.38212383,99.69202905,10008,10164.91781,9987,1226078.107,6.864875179,-21,99.69202905,476.5126164,6074341.999,Athlete
37.60622002,58.60155878,80.18926748,104.1221366,123.988023,143.6481651,23.7820666,26.86286384,29.75105281,30.03430166,30.91723874,31.88217966,0,38.98524959,97.09730486,10003,10447.31781,9971,1295342.281,5.968986208,-32,97.09730486,534.6507263,7242276.452,Athlete
39.2515898,57.62831794,76.19012752,100.0836552,107.2910673,99.96790856,19.88465844,22.31656896,25.10066705,33.24924061,34.48501236,35.63978337,0,42.95676754,98.8325371,10001,10817.59726,9998,1160631.555,5.216008606,-3,98.8325371,736.1585539,8794743.967,Athlete
39.20258394,58.94065036,76.92809001,100.8976775,115.7884099,98.827028,21.5839626,24.01388973,26.57262049,33.36564132,34.47274338,35.62328085,0,42.24004881,99.20516675,10040,10725.99452,9996,1241945.85,4.988657896,-44,99.20516675,630.2881119,7093898.477,Athlete
45.3120395,62.71705939,82.35898285,108.1428595,130.6445793,149.0221001,22.83725178,25.94590791,28.39153803,32.65060328,33.52158775,34.68420122,12.23073866,38.66796445,76.80894946,10446,7164.446575,9788,935996.1091,5.554286253,-658,64.5782108,99.08218666,1264663.935,Weight Trainer
38.87839587,60.40217944,82.69743105,100.069488,109.1866031,99.78758211,22.69543521,25.57978491,28.46794298,32.15025682,33.22973562,34.57130749,10.78216602,38.6209549,64.38472564,3675,7239.254795,9673,790429.6399,5.772507768,5998,53.60255962,100.2203375,1410389.828,Weight Trainer
33.41662799,55.15250975,74.08791012,100.0799894,90.90327359,99.9615487,19.0235711,21.03763007,23.50475123,36.06878143,37.18272511,38.42249954,0,49.74462607,99.24691705,10004,11470.53425,9968,1042709.113,4.481180127,-36,99.24691705,887.0087746,1.02E+07,Athlete
42.30146291,64.40963379,84.09762079,100.0098054,110.2464694,99.94652132,24.08937886,26.89699208,29.54325136,29.68796027,30.85605725,31.75813811,14.52605329,36.20006109,63.70019287,10470,7148.734247,9934,788122.7113,5.453872502,-536,49.17413958,82.25280235,1147166.979,Weight Trainer
35.09627453,55.37917224,78.70260293,100.6619101,114.8472883,99.94306038,19.68992611,22.00290662,24.44569118,33.33651069,34.15157121,35.03999304,0,30.58163194,9.856414576,10013,12625.06301,9957,1449954.251,4.755765069,-56,9.856414576,191.8799496,1.02E+07,Cardio Enthusiast
41.69699546,59.93692525,78.11049022,102.7783887,122.9215672,140.5982385,20.99766317,23.84909543,26.47889834,33.07992842,34.18283937,35.0450426,0,41.16680919,97.70100581,10006,10609.73973,9990,1304165.834,5.481235173,-16,97.70100581,661.6583027,8205470.16,Athlete
47.4424158,67.92333682,90.49610468,103.7423913,125.6896151,145.0152912,29.80933638,33.05280964,37.49993002,26.20940938,26.83400017,27.82624355,0,33.80665736,9.882387286,10001,9934.589041,9934,1248674.673,7.690593642,-67,9.882387286,349.4282717,4642886.406,Athlete
39.79509638,60.08340813,83.49837207,100.0298646,110.1780571,99.78881381,21.17994516,24.292453,27.10642358,31.62866453,32.70685217,33.67970901,0,29.28767558,9.90193742,10025,12204.36438,9966,1344653.156,5.926478425,-59,9.90193742,178.6601449,9877467.327,Cardio Enthusiast
40.96442981,58.24006306,76.53704081,103.7642129,123.2304186,97.30480859,22.89197183,25.98541622,29.34025838,30.28006965,31.2259501,31.89035184,0,38.76176207,96.09068679,10016,10459.0137,9985,1288868.636,6.448286548,-31,96.09068679,483.0943022,6096895.164,Athlete
34.42647772,55.92466674,72.69505054,104.6728366,124.8739204,142.68764,19.82737185,22.45305861,25.47576943,33.75692926,34.85192255,35.85187473,0,46.47328976,99.60125266,10134,11248.14521,9979,1404599.989,5.648397584,-155,99.60125266,756.8822537,8123559.773,Athlete
39.429346,61.37883687,79.30327289,100.0155726,111.5840652,99.72337347,26.31748002,29.34084243,33.00909956,29.1496123,30.18015159,31.14894442,0,25.15509447,9.779228999,10026,11653.84932,9962,1300383.882,6.691619539,-64,9.779228999,124.4801378,7138544.61,Cardio Enthusiast
41.99462621,61.53406984,82.69339777,101.8370183,120.8763573,143.1602292,22.16421009,25.257732,27.66829603,32.06649975,32.98105033,33.93735271,12.76516521,39.1632764,69.89854623,10188,7182.90411,9937,868243.2835,5.504085944,-251,57.13338102,103.8390323,1290311.133,Weight Trainer
36.04690725,58.48350628,76.66684453,107.1533127,127.9643793,155.0914436,22.78243593,25.46565964,30.04630697,34.3624753,35.21149493,36.2807834,0,41.40041255,94.71733903,10016,10787.48767,9970,1380414.164,7.263871034,-46,94.71733903,577.4262863,7621080.88,Athlete
36.97087173,57.84858879,76.8025274,108.3750302,127.8444723,148.6488566,21.19391887,24.04113211,26.82195075,32.55860872,33.82740369,34.80240161,0,42.2976387,98.88453037,10001,10654.23288,9998,1362084.78,5.62803188,-3,98.88453037,663.6560452,7619073.028,Athlete
41.94480044,61.93783235,82.55793494,108.3285563,130.1154257,150.6445544,25.34517558,28.62721611,31.78940941,28.07389219,29.15363257,29.96561907,0,37.39590057,90.08445739,10009,10441.99726,9997,1358664.919,6.44423383,-12,90.08445739,504.8610939,6394727.307,Athlete
44.21118191,62.2534782,80.73169711,111.9789394,132.5870081,151.9218544,25.79705712,28.98840713,31.88248853,30.23912356,31.00593985,31.83908205,0,35.16620673,9.816527326,10004,10199.88767,9985,1352372.59,6.085431407,-19,9.816527326,397.1502114,5388160.549,Athlete
33.23883213,57.95667283,77.31777619,100.0595774,117.4215313,98.72841603,23.21347697,26.31622277,29.21036504,31.37987516,32.34644028,33.17032919,0,27.75340588,9.768695926,10001,11888.20822,9975,1395931.613,5.996888072,-26,9.768695926,166.3657308,8682579.151,Cardio Enthusiast
35.67243241,58.92840731,85.41529846,100.0216948,109.7457246,99.93689969,19.79023001,22.69615489,25.81029838,33.45264016,34.4153283,35.38878192,0,30.51081316,9.832772135,10033,12398.34521,9936,1360665.379,6.020068378,-97,9.832772135,178.7907661,9447462.538,Cardio Enthusiast
39.65444337,58.44167483,79.08039488,101.515096,117.5394342,99.4871098,22.87744531,25.75489918,28.54545722,33.3592981,34.33894665,35.39077191,0,39.54562395,98.42483665,10015,10441.71233,9992,1227312.959,5.668011908,-23,98.42483665,643.9950128,7129448.61,Athlete
42.80874806,66.18080758,82.93248412,103.3352526,121.4780097,142.385456,25.22775446,28.13325571,31.39996554,29.02085991,29.83778317,30.67080935,0,35.88060716,91.87737324,10001,10327.61918,9982,1254578.623,6.172211081,-19,91.87737324,486.6277801,7060336.428,Athlete
43.45349198,64.06500786,87.38127412,112.6603714,132.6423257,151.5415211,26.7040196,30.09183915,33.57769386,26.76631496,27.53200596,28.36087078,0,35.92993057,93.82176233,10011,10240.26575,9994,1358292.665,6.873674256,-17,93.82176233,494.6331692,6302437.242,Athlete
37.64145488,54.96504088,76.9322688,100.0471826,113.7908558,99.99556939,19.18789529,21.55418969,24.03223502,34.54826861,35.40131373,36.40585022,0,45.23773565,99.80765868,10004,11180.60274,9990,1272250.354,4.844339728,-14,99.80765868,783.5156399,9048754.535,Athlete
31.79941614,52.40217317,72.60411645,100.0154264,104.6609736,99.99858696,17.08830342,19.33919581,21.22481845,37.47555543,38.47374734,39.50087977,0,37.0524245,9.825998986,10040,13611.16986,9804,1424558.29,4.136515034,-236,9.825998986,238.5745807,1.23E+07,Cardio Enthusiast
36.22279542,58.16349416,74.30021111,100.1544073,115.1147614,99.01452118,20.34734491,22.91822787,25.35241074,32.76215129,33.90640124,34.92285533,1.614953792,43.63451547,69.27052185,10021,7288.545205,9800,839019.1421,5.005065828,-221,67.65556806,115.326647,1361166.434,Weight Trainer
34.90560795,53.98422103,73.49136369,103.8826894,125.9285727,146.6015972,20.92822733,23.53620625,26.14636127,34.22157485,35.55873079,36.60997073,0,44.76414383,98.46205351,10011,10996.56986,9967,1384782.347,5.218133934,-44,98.46205351,758.2651173,9192964.431,Athlete
44.36282058,64.59810732,89.10774457,102.5565678,121.8073082,97.90118668,24.2663041,27.11666318,30.07802273,30.51711314,31.47629349,32.26087181,13.41730453,36.30396463,8.350978583,10868,7074.410959,9928,861714.9559,5.811718623,-940,-5.066325947,79.60295726,1205225.88,Weight Trainer
31.73319653,58.11243456,77.69766607,100.0764818,109.1717459,99.77133986,23.35945101,27.13202766,30.54886953,32.3907005,33.20983622,34.36859461,0,25.98744637,9.701865481,10030,11700.32329,9998,1277344.721,7.189418529,-32,9.701865481,153.0845814,8587318.706,Cardio Enthusiast
35.97794438,62.5131352,84.59070604,102.7788037,123.9324181,145.2926477,23.62975705,26.62159533,30.07608155,29.05261286,30.09964533,31.02489026,0,39.96274761,94.94987084,10014,10597.00822,9945,1313312.854,6.446324494,-69,94.94987084,519.8133425,6291134.529,Athlete
42.19769512,62.30229621,88.02989191,107.5332095,126.1046708,143.6318974,26.73201982,30.32472622,34.64353312,27.52769882,28.31786928,29.05027406,0,34.36145532,91.6951673,10002,10066.33425,9993,1269411.766,7.911513294,-9,91.6951673,454.1991428,5731205.658,Athlete
39.88305238,60.51711412,81.86623065,100.0280229,110.6854032,99.63537659,21.52310697,24.35854289,27.27076095,32.82264228,33.96393509,34.99158287,0,30.19871011,9.995546087,10059,12952.08767,9971,1433607.046,5.747653974,-88,9.995546087,172.2125582,1.82E+07,Cardio Enthusiast
36.79009263,57.67928188,76.80623781,100.0030098,107.3480449,99.98907605,23.4019903,26.13666783,29.01597992,32.67372634,33.62219193,34.75937132,0,41.92978276,96.2711297,10020,10685.4411,9979,1147061.211,5.61398962,-41,96.2711297,518.9185299,6643778.581,Athlete
34.82551322,56.80505189,74.46948327,101.2422448,124.0757855,145.6423379,23.73318725,26.46392563,29.22123721,32.59764017,33.48031317,34.36839835,0,39.95982117,99.23069041,10009,10659.65753,9996,1322605.382,5.488049962,-13,99.23069041,599.3460236,6940292.527,Athlete
39.94905211,59.3068107,81.9826239,103.164984,122.6588842,139.1992848,21.51739482,24.11477695,26.73667321,30.41220245,31.2384845,31.99535704,0,40.19405642,99.2749423,10007,10848.37534,9990,1330649.615,5.219278391,-17,99.2749423,669.8639845,8793270.465,Athlete
35.90193517,56.14275123,76.60680798,104.538162,126.5740568,144.7935937,19.97900111,23.41501903,26.35562016,33.10329466,34.19440381,35.28531925,0,43.03037795,97.26492911,10009,10879.6274,9946,1377078.576,6.376619047,-63,97.26492911,612.9636483,7315412.93,Athlete
33.9167391,50.61133031,72.1276098,100.0943848,112.3120284,99.96638007,16.34957022,18.59313727,20.81013791,39.42104032,40.71685853,41.91090734,0,37.33895718,9.692939515,10149,13808.29315,9973,1550837.412,4.460567696,-176,9.692939515,298.5143327,1.43E+07,Cardio Enthusiast
32.05255826,54.67663592,77.68269335,101.6437137,116.3661288,98.51974231,19.18322023,21.93770826,24.61710593,35.48978787,36.52773258,37.61027958,16.55459587,44.79779173,81.3425285,10143,7348.986301,9935,855173.0867,5.433885698,-208,64.78793263,138.0162066,1388007.389,Weight Trainer
34.97178574,54.1498377,74.21290007,100.0147102,107.5258901,99.97861888,16.43003718,18.3784591,20.54632742,36.97648526,37.920064,38.95279015,0,36.11606655,9.998458041,10007,13649.66301,9988,1467692.165,4.116290235,-19,9.998458041,266.7574995,1.37E+07,Cardio Enthusiast
32.50085495,58.11727033,79.72260949,106.9513355,123.36711,148.8195637,22.5436342,25.30946849,28.65034919,31.73536897,32.63289346,33.99744585,12.20701628,39.9712541,7.394336427,10007,7201.816438,9970,888467.2807,6.106714994,-37,-4.812679854,106.9209972,1245531.651,Weight Trainer
35.15852244,58.10250757,79.4622332,100.1005,106.3864584,99.96553597,22.2194092,25.21772177,28.17343174,32.15488467,33.13708454,33.94269509,0,28.84897137,9.997712278,10069,12145.10137,9993,1292074.322,5.954022549,-76,9.997712278,168.7249882,8768036.349,Cardio Enthusiast
38.0037571,55.26347669,75.6659944,100.4986338,115.4959788,99.41459669,18.22210856,20.83479818,23.51138766,35.56882208,36.71308033,37.8585686,17.22541208,46.82426343,86.37664687,10003,7495.479452,9985,865697.7359,5.289279107,-18,69.15123479,128.4276267,1382420.25,Weight Trainer
36.83584301,58.66288335,74.44815867,112.1185205,129.4348769,150.1121848,22.79064027,25.81085235,28.20518313,31.05279951,32.14729882,33.20972781,11.77414853,39.16668862,73.11716213,10272,7166.663014,9748,927616.1447,5.414542862,-524,61.3430136,105.8980074,1188949.078,Weight Trainer
39.52339692,57.43695745,79.62525875,100.1208304,126.5988432,148.3680868,20.10653755,23.2895848,26.93401168,33.21996539,34.43560787,35.68760397,12.31178624,42.77252773,77.24489579,10003,7351.065753,9926,930636.4207,6.82747413,-77,64.93310956,107.3007495,1386844.407,Weight Trainer
37.75880691,58.88021296,75.30347624,104.9236807,123.1411166,140.4896038,21.2332633,24.59561421,27.2682127,34.20117967,35.32642837,36.26573612,0,40.40403237,97.55231068,10013,10607.73425,9974,1306248.24,6.034949398,-39,97.55231068,625.4048754,7730477.001,Athlete
37.40015802,59.17487566,82.7465337,100.1598756,117.9995346,99.35895712,21.69790293,24.64646135,28.18852176,32.56557805,33.53312644,34.36054098,0,28.67371406,9.553093039,10004,12027.78082,9913,1419272.539,6.490618836,-91,9.553093039,167.7410729,8810094.33,Cardio Enthusiast
37.22247709,57.00934325,78.77361981,100.5824143,119.6438378,98.77808485,19.48676835,22.06096519,25.24112882,36.55775889,37.57760738,38.52383312,0,30.81589613,8.464129202,10031,12553.31781,9988,1501927.12,5.754360466,-43,8.464129202,189.3736873,9801480.463,Cardio Enthusiast
38.78123481,58.56108066,80.37962733,100.2135691,119.6199289,97.71087477,20.03281191,23.07479296,25.26911837,32.90377134,33.90589573,34.97328954,0,43.20608575,99.87191433,10003,10898.63288,9946,1303693.689,5.236306461,-57,99.87191433,665.117199,7391918.238,Athlete
41.02034652,60.61395871,80.0473377,100.3356465,109.853514,99.965589,23.85836817,26.74280064,30.32480583,30.51167596,31.3666027,32.52406614,0,27.1097414,9.968167908,10005,11733.45205,9992,1288960.94,6.466437662,-13,9.968167908,154.0304297,8671339.026,Cardio Enthusiast
46.40396263,62.26279249,84.20463573,110.5163585,133.1068109,158.4552435,24.07157248,27.61580825,30.20381516,30.45655275,31.32699547,32.12041205,15.28112963,36.06427429,9.80450121,10877,7100.10137,9956,945071.8504,6.132242687,-921,-5.47662842,88.20844417,1086981.982,Weight Trainer
40.07255046,59.618834,76.62893436,101.0988768,123.4631103,99.61068221,22.12733319,24.94410836,27.33664086,29.97163429,31.12903906,32.06100552,13.01576309,39.53954883,66.06007054,10086,7198.745205,9910,888779.4737,5.209307668,-176,53.04430745,86.62319448,1239855.067,Weight Trainer
42.41313513,62.77422004,82.80375851,102.7844241,122.5053821,148.7022483,24.77725898,27.64949665,30.77000378,27.99011598,28.8187096,29.59631172,10.83399484,36.56411109,63.94739618,10057,7088.742466,9547,868409.1043,5.9927448,-510,53.11340133,78.68447877,1248804.701,Weight Trainer
36.60699674,57.33249303,77.5672632,101.8292783,122.8579451,143.2357858,25.10857217,28.12594267,31.44809965,30.72588175,31.68042068,32.55306633,10.99749783,37.25417156,9.669474207,3934,7130.934247,9668,876091.9284,6.339527478,5734,-1.328023625,101.5805578,1243705.53,Weight Trainer
43.94686349,61.77562466,81.814998,104.7469821,122.9402985,145.4310088,25.19257951,28.40608397,31.66903539,29.17907308,30.12327666,31.29160089,0,36.99893163,9.366167788,10065,10367.6274,9991,1274599.207,6.476455881,-74,9.366167788,486.6078775,5920711.165,Athlete
38.37432462,58.65981708,81.20450523,106.0854938,123.7362499,99.57873008,20.248124,23.76615826,26.47472144,33.77745351,34.87892785,35.84161693,11.43827986,41.32242175,75.96867389,10317,7242.873973,9960,896206.0641,6.226597442,-357,64.53039403,113.0561249,1195771.716,Weight Trainer
35.01528297,53.83826795,73.73590575,100.0891054,111.4402856,99.15194432,17.44485866,20.3226377,22.48778293,36.62335121,37.63477565,38.79759824,0,35.2672679,9.295858483,10006,13200.01644,9915,1471013.601,5.042924261,-91,9.295858483,233.7869738,1.12E+07,Cardio Enthusiast
30.82771275,54.04355489,74.83116124,100.0310676,110.0052687,99.92354051,19.58729075,21.69758203,23.92778285,35.2847138,36.79038661,37.9271055,0,44.31997085,98.42616469,10004,11092.72877,9968,1220258.609,4.340492105,-36,98.42616469,821.7572516,9727545.814,Athlete
39.09685322,61.47539834,78.30848327,101.8394511,122.5474772,140.9635306,25.02733159,27.9526729,31.47126844,30.0103185,30.88843695,31.6862116,10.47035959,36.67811566,73.12010251,10065,7110.027397,9822,871315.9206,6.443936845,-243,62.64974292,86.42787407,1230202.186,Weight Trainer
37.41225295,59.30476906,77.46073004,100.3636919,117.1184561,138.1520454,25.26961252,28.31498956,31.83188129,33.00057934,34.01049884,34.97996538,0,25.83791679,9.89602436,10010,11719.74795,9992,1372598.785,6.562268771,-18,9.89602436,137.1863324,7951852.956,Cardio Enthusiast
