avg_resting_heartrate,avg_active_heartrate,avg_vo2,avg_workout_minutes,avg_steps,as_x_aah,bmi_change,steps_change,workout_minutes_change,var_workout_minutes,var_steps,lifestyle,avg_bmi
60.83454215,122.2552804,32.27791925,40.93619662,10693.257529999999,1307307.1979999999,6.157873401,-24,99.66996748,545.2572397000001,6628772.871,Athlete,27.19590192
59.09025612,118.9670979,34.72784165,41.96334247,7335.257534,872654.3009,5.663120442,-722,61.65860344,94.66408508,1427093.199,Weight Trainer,23.9149677
50.98926591,103.0699377,39.24989453,41.62323989,14498.115069999998,1494319.8159999999,3.860839711,-72,94.86008186,366.5056514,15900000.0,Cardio Enthusiast,15.77568673
56.44068838,115.8857848,32.92981064,29.69127635,12325.084929999999,1428302.14,4.277100652,-42,9.982598558,199.0793319,10200000.0,Cardio Enthusiast,23.27155999
58.06122526,114.93391740000001,33.15006291,39.83349159,10792.90685,1240471.064,5.433091548999999,-77,98.30514367,611.5064415,15000000.0,Athlete,24.4147345
55.50082568,108.9723117,34.49832963,27.75568501,11902.468490000001,1297039.507,5.431267025,-19,9.88572875,177.6302324,9811292.852,Cardio Enthusiast,25.01896984
62.73478670000001,109.6621618,32.73811888,41.76981206,10807.96986,1185225.34,5.025770378,-45,98.67363315,618.2862533,7739749.328,Athlete,24.39273256
58.88362869,126.50757809999999,33.82413268,37.22056984,10353.33699,1309775.588,5.896776322000001,-76,97.5343229,578.6678275,7494434.645,Athlete,27.12648389
59.49166206,123.5524726,32.46365832,38.86728572,7169.372603,885793.7122,6.493009319,-163,-1.8556209540000002,96.8820582,1243805.237,Weight Trainer,25.65828151
55.59869694,115.4572543,35.51972011,43.23660327,10844.04384,1252023.527,5.962227086,-31,97.24172164,630.4469002999999,8269799.91,Athlete,24.23538623
53.5963193,108.85648590000002,37.34373213,47.67177638,11383.56712,1239175.114,4.59215841,-79,99.97536538,912.1108316,11200000.0,Athlete,18.60960289
63.24733786,134.5764239,32.23159851,34.90369902,10133.52877,1363734.063,7.137236089,-28,98.72535607,436.63485539999994,5938462.205,Athlete,31.086163
60.28131764,127.0399158,32.65750503,37.0995813,7106.161644,902766.1771,7.55547458,5251,55.37726009,86.58926294,1089680.168,Weight Trainer,27.80506778
59.10323274,119.57488049999999,32.84328652,40.63694276,7234.753425,865094.7764,5.889454337999999,-512,54.27617955,100.4143032,1269064.8429999999,Weight Trainer,25.2260158
62.70724456,128.6960149,30.01025464,35.79075125,10322.04932,1328406.612,7.459616549,-29,96.18772204,506.8047938,6652733.132,Athlete,29.51179406
61.85341227,126.12364299999999,30.16752225,36.72015599,10268.66027,1295120.8429999999,6.842149837999999,-49,9.631953994,469.16502419999995,6436359.007999999,Athlete,28.6127995
59.10599184,125.2762997,33.62158776,38.52884831,10388.20822,1301396.287,5.9928931279999995,-66,99.19521958,538.8866948,6970507.896000001,Athlete,25.899584100000002
67.82483099,115.6637629,28.50749806,31.35033235,6963.0191780000005,805368.9992,7.342856104,-414,40.69291554,60.38118218,1205803.383,Weight Trainer,33.5045446
60.51742609,125.94375910000001,32.70754706,37.09858211,10432.37808,1313892.912,6.0236135420000005,-19,98.49758323,550.259453,7743500.547,Athlete,27.01335074
54.83550875,111.31081429999999,35.62003474,31.32503332,12425.89041,1383135.98,5.207369344,-61,9.977750039,190.12462,9898154.766,Cardio Enthusiast,22.46720285
54.23697457,107.10919890000001,37.80284178,33.72280575,13263.687670000001,1420662.9619999998,5.717114573,-33,9.305982298,198.0647051,10600000.0,Cardio Enthusiast,21.51017289
61.65579186,109.4912086,32.67765248,27.71713829,11843.09863,1296715.182,6.337195032,-74,9.640889417999999,128.813721,7136320.937999999,Cardio Enthusiast,26.13803111
54.80088049,110.13024070000002,38.9861755,45.78791627,11037.8411,1215600.097,5.031265217,-60,99.97215067,879.4827967,9653217.843,Athlete,21.51645277
52.65298181,111.36899309999998,39.09286832,34.65157564,13058.40548,1454301.47,4.442333032,-99,9.883186178999999,200.17215380000002,10200000.0,Cardio Enthusiast,21.35748919
60.97558823,123.86647450000001,33.24053875,39.90059254,7282.531507,902061.5031,6.813934512,-141,57.69399024,104.4669775,1237374.3909999998,Weight Trainer,25.43981038
51.71091926,115.9701869,39.73876584,50.85068754,11566.10959,1341323.8909999998,3.762429987,-90,99.57382416,1165.7581630000002,13500000.0,Athlete,18.19972133
59.69739997,118.9385397,33.38431482,39.03040394,7231.969862999999,860159.9348,5.106965575,-396,48.84105108,79.88197853,1266358.336,Weight Trainer,25.59861568
56.97116235,107.3143814,33.41945271,30.19396511,12517.62466,1343321.1469999999,5.659583171,-14,9.995866269,171.7765814,8459956.037,Cardio Enthusiast,23.16927179
58.52732276,123.483446,34.38445573,28.62649536,12384.12055,1529233.881,5.399720697999999,-53,9.791226165,164.8119092,9598298.665,Cardio Enthusiast,25.29195478
57.57756303,100.22670620000001,37.49076966,32.81757984,12692.69589,1272147.102,4.7669047010000005,-88,9.890603399,197.94421640000002,11000000.0,Cardio Enthusiast,21.33851767
65.23011824,135.8340941,30.27379868,5.001256314,5212.553425,708042.4725,6.6509483110000005,4949,7.874126059,1.788761936,602618.5156,Sedentary,29.77052848
55.37258178,110.9494124,36.72061592,35.38204643,13328.56712,1478796.69,4.531270046,-23,99.58168228,253.9287951,13100000.0,Cardio Enthusiast,19.33479227
52.04578418,125.2313519,36.27572003,49.03711027,11409.70685,1428853.013,3.7628897919999997,-114,99.73245222,864.7040167000001,10100000.0,Athlete,20.11934215
62.66230326,117.87283319999999,27.95731984,33.67399771,10278.50411,1211556.4,7.5496272079999995,-2,92.63520924,444.84774550000003,6240067.192000001,Athlete,28.60954226
55.97399947,116.63857949999999,37.21616254,45.36402652,11081.23288,1292499.262,5.352848705,-13,97.89723928,711.2304627999999,8487163.888,Athlete,21.52850894
56.48521098,121.0289511,34.16276311,44.16893466,11132.4411,1347347.669,5.422622576,-69,99.81359397,701.1374352000001,9429052.564,Athlete,22.948926899999996
64.81086443,120.74526259999999,28.80039248,37.78527209,10573.44384,1276693.253,7.315620627,-37,96.91455970000001,459.85546830000004,6275958.806,Athlete,28.74498027
58.67513466,114.81637340000002,34.11548505,41.44177718,11179.96438,1283642.965,6.880104052999999,-10,99.70077367,604.0742064,15200000.0,Athlete,26.22350749
63.85321011,129.5665811,30.17181961,37.54659744,7162.7698629999995,928055.6023,6.1825923529999995,-257,55.23569976,83.42876286,1344264.451,Weight Trainer,26.57185169
55.20761372,108.3764076,35.88940446,42.98584659,10899.139729999999,1181209.61,6.435848236,-19,99.91851618,664.5474909,8900289.896,Athlete,23.9101552
59.21721712,121.34623549999999,34.92977475,37.62063084,10491.58356,1273114.17,5.854423132000001,-16,97.52059942,522.5509871,7092915.169,Athlete,27.18594377
57.58756210000001,121.09452820000001,33.57809552,39.43306656,10553.635620000001,1277987.525,5.56938667,-12,95.97359547,573.3150249,7274826.215,Athlete,25.02112526
60.00456338,123.8856303,33.57546757,41.75406151,10613.72877,1314888.478,5.059418813,-36,96.95698494,634.7556698,6824599.392000001,Athlete,24.59053283
53.77557234,118.3232706,36.98072615,51.21857734,11592.85753,1371704.8190000001,4.8692499830000004,-50,99.84946348,903.2417586000001,9798278.013,Athlete,21.41982838
56.08719331,116.2876483,35.88051646,41.80231641,7230.978082,840873.436,5.873825431,-81,62.70749688,104.79044909999999,1186595.66,Weight Trainer,23.95728784
59.23518698,117.73436459999999,32.14141367,40.71234418,7224.9260269999995,850622.0749,5.997139138,-264,60.69192671,114.70682579999999,1182295.707,Weight Trainer,25.52733298
65.40071948,115.3299284,27.96812042,35.17537416,10312.70685,1189363.743,6.567504523999999,-106,94.41724578,405.6182404,6032125.884,Athlete,29.67994369
56.54761702,112.4602439,33.99172986,29.11209108,12238.8274,1376381.514,5.836062322999999,-5,9.970817078,172.88583300000002,9609688.839,Cardio Enthusiast,24.6060813
60.26108042,113.44721499999999,33.12537131,37.97480066,10399.63288,1179809.387,6.037480802999999,-88,91.11097699,578.7778498,6928326.884,Athlete,27.17066509
57.25465295,115.99647069999999,35.58131004,42.25208462,10841.2411,1257545.705,6.069005376000001,-33,98.330504,642.5245583,8097844.391,Athlete,24.2245728
58.71798059,114.507348,34.70084924,43.51968543,10828.24932,1239914.113,5.359274121,-11,99.49262354,712.9773465,7933399.348999999,Athlete,23.69252728
58.34886983,116.0585967,35.78163394,41.72043509,7148.912329000001,829692.7325,4.979094553,-719,-6.926254002,100.52232540000001,1197929.258,Weight Trainer,23.68686719
53.91798687,112.58084109999999,36.89204714,36.62354029,14043.33699,1581010.69,5.223367577,-128,90.87741953,232.3438504,21900000.0,Cardio Enthusiast,18.79781741
54.64344625,115.5978933,38.860875,37.4764037,13714.96712,1585421.3059999999,4.611230765,-32,91.63581526,262.4010742,12800000.0,Cardio Enthusiast,18.09914463
61.92838570000001,116.2451672,32.92075012,28.72372366,12122.66849,1409201.626,5.805380475,-36,8.97341365,175.3828026,8650944.819,Cardio Enthusiast,25.06744059
64.57034975,122.4078524,29.23560703,37.19687859,10298.698629999999,1260641.581,8.124377967000001,-81,98.4380662,521.498841,7065296.43,Athlete,28.27210379
63.42504825,114.7448106,31.91446905,38.5314139,7101.1369859999995,814818.6183,6.800250427000001,-382,-0.279346406,84.77319972,1066856.924,Weight Trainer,26.74891696
60.67600312,125.614218,31.00807705,37.38845971,10315.99452,1295835.584,7.0664518229999995,-54,98.103388,559.8603049999999,6473428.488,Athlete,26.52767593
55.02257169,109.3771098,37.24156973,31.11383323,12574.05479,1375313.771,5.169667977,-28,9.97356076,204.70091010000002,9712950.139,Cardio Enthusiast,23.12334745
53.27301681,127.16400790000002,35.53281901,43.51574063,7303.438356000001,928734.4927,5.6883932360000005,-243,59.48001794,124.5444147,1412200.701,Weight Trainer,23.02585956
59.81120912,118.83189080000001,32.63082367,29.30629542,12282.87397,1459597.138,5.8710621089999995,-22,9.551290599,150.2714814,8190641.365,Cardio Enthusiast,23.49967652
57.17222625,113.93329979999999,34.70661156,42.92994588,10852.44384,1236454.737,5.590177627,-36,99.37177536,615.703962,7814076.147999999,Athlete,23.72495192
59.16844174,128.2949469,34.28064679,39.37833609,10550.369859999999,1353559.1409999998,6.424185095,-59,97.31990863,539.9214757999999,7234244.797,Athlete,26.36244961
53.16068963,112.25921909999998,37.85808981,49.43670735,11561.85753,1297925.098,3.9433499380000003,-38,97.78333106,926.6249823999999,11000000.0,Athlete,18.56509327
65.36268905,119.05995300000001,28.81030321,33.64712112,10037.6137,1195077.815,7.380369932000001,-24,98.89745570000001,378.55992599999996,5489832.774,Athlete,31.84979501
58.39673212,120.77056840000002,33.5578988,41.96578959,7278.378081999999,879013.858,6.025053129,-155,65.72525372,132.06742649999998,1363141.8569999998,Weight Trainer,23.64677053
62.5335913,116.2569197,31.28320651,37.1532438,7176.369863,834302.6552,6.500555777000001,-343,57.64953014,84.86006209,1186592.77,Weight Trainer,26.56949192
64.49941144,116.19318700000001,30.48443816,35.64783927,7112.860274,826465.9039,7.471728514,-96,-1.820478606,87.67534937,1288934.443,Weight Trainer,28.78972957
59.33089233,130.0153872,32.49015846,44.10469138,10880.61918,1414647.915,5.694376431,-61,99.89224103,708.8550558,8949566.258,Athlete,23.29546342
63.82464283,119.1510361,25.77805489,34.91977391,10267.931509999999,1223434.6770000001,8.074023307000001,-46,90.49046674,415.0832463,6648795.653,Athlete,30.66177055
56.99672978,116.0055732,36.41526937,44.37796629,11114.76438,1289374.613,4.754315465,-12,97.97712104,644.0925181,8049741.04,Athlete,23.47174826
58.54413285,118.0657011,33.33096256,38.091050200000005,10406.28219,1228625.003,5.3591574589999995,-34,98.80800468,529.7125836,6787552.877,Athlete,25.41746561
57.59161851,123.88475490000002,34.68013624,42.234275399999994,7239.761644,896896.0970000001,5.673965042000001,-44,-3.6303944739999996,134.822909,1359935.305,Weight Trainer,23.28917005
56.86252708,125.1541428,33.603827200000005,40.31954588,7095.298629999999,888006.0179,5.411498707000001,-287,59.18542646,105.733189,1230572.242,Weight Trainer,25.73940136
63.71555487,117.41232450000001,31.35657205,37.26775414,7191.219178,844337.7595,5.896499409,-426,-3.4289955360000004,86.87373341,1145342.111,Weight Trainer,26.61297741
54.1415427,110.954572,37.37746387,32.1573892,12790.71507,1419188.3169999998,4.549339816,-39,9.935706225,198.9606011,9591091.037,Cardio Enthusiast,21.24286622
62.70319494,135.75495580000003,28.22116274,35.03773835,7000.246575,950318.1645,6.3086355329999995,5574,-3.637721884,72.28669896,1041245.9990000001,Weight Trainer,28.46940419
56.48234938,122.0797848,38.28800706,46.98574233,7359.315068000001,898423.5995,4.337858021000001,-31,73.31748183,152.0442648,1414010.0080000001,Weight Trainer,19.63166857
52.34832291,118.7486614,37.60530157,44.77622734,10913.85205,1296005.322,4.980540707,-82,99.72161493,810.5936872999999,9498409.836000001,Athlete,21.91102327
59.87830169,130.60374879999998,33.16572989,43.08814851,10898.00274,1423320.0119999999,5.777475234,-33,99.95954711,615.6013753,7769676.9229999995,Athlete,23.94893784
64.74170225,123.3392364,26.15783005,32.2834945,9758.424658,1203596.646,6.226965145,-20,9.451578185,388.1284229,5342362.77,Athlete,31.04370092
59.11306326,114.97197150000001,33.71615405,30.85624468,12586.55068,1447100.5469999998,5.75985221,-58,9.997957334,175.3140414,9301160.417000001,Cardio Enthusiast,23.79544451
56.24263622,113.3076128,35.88433177,41.72785577,10770.28767,1220355.585,4.616605004,-22,99.83737286,657.6964272000001,7185996.901000001,Athlete,23.15058078
61.14602313,115.0356435,32.96541187,40.91971259,10804.36712,1242887.324,7.010692756,-44,98.46589578,527.7987501,6721178.567000001,Athlete,25.76799019
56.64757804,115.16630220000002,35.94250518,45.84800426,11203.58356,1290275.29,5.461996009,-26,98.06630217,710.9827906,9063878.106,Athlete,22.31733886
52.50815955,114.9530403,42.34465081,37.81522152,13891.564380000002,1596877.561,4.208510383999999,-125,9.271422377999999,290.38249229999997,13200000.0,Cardio Enthusiast,17.54965363
51.29399445,118.58517749999999,37.15442869,37.17403519,13497.112330000002,1600557.461,4.170353721000001,-54,9.792697834,249.09665890000002,12300000.0,Cardio Enthusiast,19.30896351
63.60165405,129.3416943,29.91945567,35.22841579,9967.868493,1289261.0,6.568976707000001,-24,9.928208122000001,450.0304092,5960861.67,Athlete,29.8908108
57.83991935,119.0964602,34.80224181,31.93353294,12663.29041,1508153.063,5.316414568,-36,9.374357713,204.24097969999997,9537163.932,Cardio Enthusiast,21.97196584
60.77613531,119.4092903,33.7950262,40.24380577,10796.408220000001,1289191.443,5.118441137,-59,99.06057835,638.1763691000001,7832262.395,Athlete,23.93838262
50.97594044,111.552618,42.06892529,55.680162100000004,11966.07123,1334846.574,3.8792174360000002,-21,99.96214847,1191.978491,12100000.0,Athlete,17.88955069
59.01064266,117.32600659999999,31.42080901,27.34395131,11898.40548,1395992.399,6.432652677,-112,9.980352551000001,171.8595775,9143880.203,Cardio Enthusiast,26.63454564
62.49368738,119.12755390000001,30.73548628,34.87244621,10122.016440000001,1205811.0590000001,7.867869876,-10,97.22132047,532.7063492,7313568.055,Athlete,28.9574016
57.02468612,119.8148752,38.087477899999996,32.9118454,12761.25205,1528987.823,4.849412978,-21,9.925690722999999,222.1106564,10800000.0,Cardio Enthusiast,20.70671102
57.22982889,118.6567952,34.80150361,44.46537966,7235.950685,858594.7182,5.595267892000001,-300,65.72100025,117.03259080000001,1237445.926,Weight Trainer,22.00883972
51.87534952,118.82847009999999,37.92966961,51.55326169,11762.230140000001,1397687.813,4.36398233,-132,97.89572877,937.1040555,11500000.0,Athlete,19.20185475
52.97628919,105.02264699999999,40.58558146,37.98662816,13829.2137,1452380.628,4.093814416,-42,90.61714459,290.88606219999997,12700000.0,Cardio Enthusiast,17.62025007
63.20596178,122.29177759999999,30.05186718,37.75402433,10384.81918,1269977.998,5.7900440920000005,-45,99.06524494,521.3679583,5978475.918,Athlete,26.5208428
54.94050692,114.67645690000002,36.81851418,45.4747779,11089.43288,1271696.872,4.1799402919999995,-112,97.55668774,735.065897,9016205.435,Athlete,21.29467178
57.65545756,126.0503315,35.72487117,42.53598726,7328.249315000001,923728.2556,5.837712412999999,-81,59.69963327,117.19400729999998,1380198.341,Weight Trainer,23.48261861
52.92890369,103.6677425,37.44442479,35.22237893,13361.51781,1385158.388,5.25605923,-41,9.989672838999999,231.36217390000002,12400000.0,Cardio Enthusiast,20.409926100000003
56.81739387,107.07546200000002,34.69260065,31.31172418,12622.51781,1351561.926,4.679807433,-49,9.782034106000001,207.5239707,9708713.565,Cardio Enthusiast,21.90621198
64.15812516,120.63436850000001,29.05344458,35.93278671,7018.49589,846671.8192,6.895905961,-178,59.52560112,82.48321767,1272850.645,Weight Trainer,28.51979515
50.57851892,116.79738959999999,39.49391271,53.38182736,11877.509590000001,1387262.114,4.425398802,-18,99.77951824,995.6200488,11300000.0,Athlete,18.260479500000002
58.73503301,121.67215320000001,31.90940341,41.33632789,10767.17534,1310065.4070000001,5.758467142000001,-18,95.61053457,634.8078275,7697751.734,Athlete,24.56796632
61.56094334,110.1135133,34.59919828,27.40031931,12092.32603,1331528.503,6.745385528,-20,9.933795559,135.3647001,7533681.924,Cardio Enthusiast,25.46073283
50.63985379,117.2192106,39.92700201,37.01341708,13608.08493,1595128.9740000002,4.0103207780000005,-60,9.698987178,252.67894330000001,12700000.0,Cardio Enthusiast,18.69798738
55.44481326,121.4547435,36.75237089,32.35050176,12759.753420000001,1549732.5790000001,5.034176065,-79,9.943260667999999,227.3480411,10600000.0,Cardio Enthusiast,22.10757005
58.18633075,119.97674209999998,33.12766455,39.32272053,10559.04932,1266840.336,5.3876831670000005,-16,98.12865807,564.6870466,6964841.728999999,Athlete,25.15808402
54.31524785,111.98913759999999,35.93620479,30.32965021,12367.4274,1385017.5280000002,5.349414202,-59,9.693037661,183.2881313,8783335.067,Cardio Enthusiast,24.290688199999998
59.40737351,103.76472690000001,33.21313408,30.05846695,12427.698629999999,1289556.754,5.562313639,-40,9.915682125,154.7713862,8418342.15,Cardio Enthusiast,23.72021571
55.96873582,108.8047382,36.86435368,32.92388079,13006.09315,1415124.56,4.767468873,-115,9.867495316,203.9658315,10300000.0,Cardio Enthusiast,21.07954118
58.21639988,118.39555039999999,35.794957200000006,31.759235399999998,12646.93699,1497341.065,5.72862563,-118,9.251982181,181.16445380000002,8478726.114,Cardio Enthusiast,22.41747886
64.12815985,127.45655359999998,29.00503718,35.22456543,10336.810959999999,1317494.3,6.656064757999999,-16,98.90621497,490.375725,6696900.471,Athlete,28.85649239
56.24733728,121.83147549999998,37.22221191,30.66495304,12564.49863,1530751.406,4.906976392,-58,9.816909183,199.81787219999998,10000000.0,Cardio Enthusiast,21.5621937
54.16211319,121.2356659,37.0117464,33.01274326,12992.88493,1575201.0569999998,5.0864268710000005,-25,9.884900714,211.37265209999998,10500000.0,Cardio Enthusiast,20.98032461
58.81996662,128.3001,33.52042279,40.6319175,10571.145209999999,1356278.987,6.238183107999999,-48,98.38804199,554.5247582999999,7473490.201,Athlete,26.18766061
56.36906641,120.4889696,38.70466109,47.17406383,7338.564384,884216.0609,4.381980859,-460,64.52818757,131.4913824,1292700.564,Weight Trainer,20.13117167
64.07103729,124.5346383,30.40479756,34.46773286,7096.682192,883782.7497,6.737334324,-417,42.54279537,69.63588284,1037652.321,Weight Trainer,29.45741469
57.43622408,114.71634409999999,35.82702853,43.35300423,7412.197259999999,850300.1714,4.595817949,-41,73.91436632,124.40279869999999,1460036.29,Weight Trainer,22.42213234
59.90775324,121.9619847,33.79234182,42.11818299,10693.47945,1304197.978,5.149984894,-63,98.22058630000001,573.7534165,6966856.967,Athlete,23.975483899999997
56.82676798,116.22593159999998,36.49424003,41.33278761,10759.876709999999,1250576.695,6.20405582,-25,98.81817675,723.0181244,9087670.525,Athlete,22.73003868
57.79853877,117.72416340000001,33.31754119,44.11726963,11012.6137,1296450.7340000002,5.97602054,-34,97.84682843,634.7531044,7751247.063999999,Athlete,24.74684705
56.078916799999995,106.107772,34.19159432,43.52390944,10962.76164,1163234.213,4.878828992,-20,98.61698187,762.0177553,8885133.349,Athlete,23.44485498
50.89046705,122.7111159,40.65576021,51.55154436,7542.641095999999,925565.906,4.489610435,-191,85.49130054,173.6891206,1313047.518,Weight Trainer,18.34379228
58.85614350000001,114.0433805,33.31902269,29.4395476,12157.95068,1386533.7959999999,6.2705610179999995,-23,9.870452038,153.9740966,8797994.299,Cardio Enthusiast,25.28522295
64.21802035,124.75271359999999,26.48311476,33.506808500000005,10057.523290000001,1254703.322,7.080661248999999,-30,91.61683338,384.3407519,5244774.025,Athlete,32.139176
55.83591697,122.3184463,33.92847613,41.9946784,7245.589040999999,886269.1941,5.246268519,-303,-1.714892146,116.0940622,1422503.8369999998,Weight Trainer,23.42187367
54.43482108,120.9406165,38.88483686,43.95999285,10984.00548,1328412.394,4.596576109,-45,99.59894181,787.1941359,9598474.811,Athlete,21.36445418
59.87483316,114.78079890000001,33.60008403,39.81520804,7104.134247,815418.204,5.657394572,-453,55.07482927,95.88284081,1082906.84,Weight Trainer,24.60353783
58.94802983,120.49323570000001,32.75686784,39.90477714,10581.38904,1274985.804,5.8390305929999995,-68,96.97181926,625.0053416000001,6717521.158,Athlete,25.74551983
59.53244003,125.27985349999999,32.45887532,42.59452222,10836.756159999999,1357627.225,5.857352604,-43,95.78464979,668.963236,8355262.568,Athlete,23.44850186
61.11656974,125.02565619999999,30.988530100000002,38.42220989,10340.33151,1292806.732,6.50895019,-57,95.69437787,647.2539059999999,7462379.937000001,Athlete,25.41969528
56.25546708,127.76071090000002,34.42152045,40.73857542,10809.402740000001,1381016.9780000001,5.244190562,-105,99.62166161,647.0181028,7991436.272999999,Athlete,24.66906208
59.26213587,118.42133909999998,33.18444789,29.36423658,12174.29315,1441696.0969999998,5.318651932,-80,9.936799971000001,178.3453968,8783644.213,Cardio Enthusiast,23.0105773
56.97013872,102.85994609999999,34.70760429,31.28743113,12723.62192,1308751.065,4.609260022,-68,9.304716554,194.0260594,10700000.0,Cardio Enthusiast,22.38709266
58.59152379,109.66312649999999,35.97936565,49.42242034,11300.246579999999,1239220.37,4.791770231,-15,99.57833874,772.2727732000001,9155540.093,Athlete,21.05476719
54.50771317,117.0203966,37.3401968,46.33027083,7364.071233,861746.5366,4.363900728,-158,63.58084432,153.58316680000001,1496402.269,Weight Trainer,20.58364605
61.37453077,124.2225345,32.3757944,38.67083886,7196.361644,893950.2828,5.810355221,-469,51.43555429,83.98021539,1207111.765,Weight Trainer,26.00581775
47.48485077,110.57459820000001,41.90147881,44.85320514,15140.931509999999,1674202.418,3.698962711,-229,97.39805156,454.98477019999996,20800000.0,Cardio Enthusiast,14.60290236
52.27966148,115.48346809999998,38.92948286,37.67268635,13923.30411,1607911.446,3.920549242,-71,91.90697405,285.639116,16200000.0,Cardio Enthusiast,17.86100397
61.42131996,114.4021397,31.08708421,26.94014245,11774.084929999999,1346980.509,6.262987109,-64,9.696890346,146.31382969999999,8368538.2639999995,Cardio Enthusiast,27.29284907
61.12288151,123.803604,32.48721156,36.64772539,10341.78082,1280349.738,6.526082768999999,-14,97.21718985,489.7949856000001,6629951.503,Athlete,27.38641951
53.12052946,110.72824979999999,40.22341919,37.118108899999996,13796.22466,1527631.81,4.77479642,-29,9.643807499,290.03738280000005,14200000.0,Cardio Enthusiast,17.98088538
63.31697915,110.25757820000001,31.32971101,27.58098547,11918.63288,1314119.597,7.423516922,-17,9.891778028,157.16822230000002,9007796.419,Cardio Enthusiast,25.77381997
59.696672899999996,112.76682579999999,34.36876656,41.26577878,7279.969862999999,820939.0934,6.130939262,-37,56.66162153,106.66589609999998,1875606.314,Weight Trainer,23.85124547
53.56385852,101.8390583,38.84750304,32.91207269,13046.35342,1328628.347,4.485658524,-24,9.399177442000001,206.24887980000003,10800000.0,Cardio Enthusiast,21.1720407
57.173808400000006,107.23293570000001,35.17944076,28.731975199999997,12135.490409999999,1301324.263,4.882604496,-29,9.717274562,193.2496199,10500000.0,Cardio Enthusiast,23.09238154
62.63039111,125.3045389,31.62545133,36.255770299999995,7115.339726,891584.3635,6.013716499,-483,52.59513126,77.96446884,1206935.402,Weight Trainer,28.25064802
61.616007700000004,132.1575916,28.55200874,35.31538084,7071.309589,934527.2446,6.562936919,-99,-3.7044616880000003,80.28631294,1712252.7619999999,Weight Trainer,29.21498711
52.84560644,111.44503290000002,37.11007068,44.95574507,10965.72877,1222076.003,5.677556968999999,-59,99.31861533,839.0204267000001,9531156.225,Athlete,21.96035283
61.4192297,115.1308325,31.71032041,36.53374891,10225.77808,1177302.3429999999,5.714597572000001,-33,94.14750958,465.79068960000006,5987125.132,Athlete,26.54406126
70.51223427,123.73304209999999,22.05331743,28.95689751,9485.430137000001,1173661.127,8.634129093,-37,9.819408912,308.74621060000004,4568791.2639999995,Athlete,38.4755801
53.44732889,119.53494029999999,38.09056182,32.88700392,12916.85205,1544015.14,5.274288325,-141,9.966233199,225.4212278,10500000.0,Cardio Enthusiast,20.81953726
57.18292915,97.90190868,36.20794179,31.07942516,12764.24932,1249644.371,5.071542862,-26,8.918040547999999,186.50058719999998,10500000.0,Cardio Enthusiast,22.94875723
55.3764701,111.2662408,38.55983484,32.71929959,13040.25205,1450939.826,4.979460628,-15,9.996671747,205.654841,11600000.0,Cardio Enthusiast,21.79761392
54.55419822,110.9737405,38.59271865,31.84638892,12769.39178,1417067.17,6.136994303,-79,8.965964567999999,208.4726106,10400000.0,Cardio Enthusiast,22.02784414
61.59359892,118.5030774,31.91778832,35.42363046,10225.43014,1211744.939,7.181348096000001,-75,95.11091506,498.22370470000004,5973983.603999999,Athlete,27.07233206
53.73258518,117.8167902,36.16237387,45.65280862,7332.2301370000005,863859.8195,4.79183481,-157,61.0878509,110.4942736,1310423.1909999999,Weight Trainer,22.03936593
61.34590813,115.8628023,31.92873709,38.63144236,7079.7287670000005,820277.2143,6.647156567000001,-333,-1.246395303,90.64239414,1263669.058,Weight Trainer,26.06239468
57.42846495,118.9060003,34.85049312,43.77744255,10815.37808,1286013.3490000002,5.791310589,-59,99.5472742,651.5406203,7471384.153,Athlete,23.91784256
55.56364441,123.2325281,35.09587204,43.459368700000006,11041.93699,1360725.81,5.816270402000001,-67,99.99106358,685.7726514,8811139.286,Athlete,23.60847937
58.61123237,109.67310330000001,35.21007225,32.96798116,12936.301370000001,1418764.3159999999,5.233848578,-151,9.818298418,209.74748259999998,10700000.0,Cardio Enthusiast,21.30019303
58.41569349,119.10608729999998,33.319641,38.40497578,10445.75068,1244152.493,5.562804588,-34,97.20315051,570.2894809,7685038.905,Athlete,26.54259269
53.97807842,101.96122270000001,39.85477207,35.36280023,13561.44384,1382741.396,3.850080495,-129,7.1729350720000005,250.53381639999998,13300000.0,Cardio Enthusiast,19.02555797
56.97203742,109.87469270000001,33.52961023,39.74802555,10696.93425,1175322.363,6.753692727000001,-86,99.72312086,580.4815424,7330798.762999999,Athlete,24.4363055
52.50343103,111.98687350000002,39.3473636,33.04019642,12946.4137,1449828.394,4.5016918210000005,-52,9.881705561,206.44903069999998,9508946.347000001,Cardio Enthusiast,20.49765754
54.47532499,118.6673967,38.69005249,36.263999600000005,13436.43014,1594466.185,3.7011792139999997,-27,9.975264803,298.7845095,12500000.0,Cardio Enthusiast,17.84879972
56.69596673,112.44232340000002,36.24822636,28.691363300000003,12118.88219,1362675.271,6.081005028,-15,9.918270692,153.5173744,7201950.751,Cardio Enthusiast,24.85951918
60.38336734,127.6025432,31.17387367,39.12278046,10494.16712,1339082.413,5.838716634,-46,97.26335094,532.1855881,6871668.375,Athlete,27.34246115
58.97089833,127.69830559999998,32.67191203,42.06084743,10838.753420000001,1384090.447,5.59940352,-69,99.71278461,665.2765339,8785463.441,Athlete,23.72642176
